Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
63,1511276890990,21/11/2017 15:08:10,,1511276908917,-5,21/11/2017 10:08:28,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,26,2,Screen 2,Zone4,response_keyboard_single,4299.984999999986,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
64,1511276892349,21/11/2017 15:08:12,,1511276910281,-5,21/11/2017 10:08:30,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,27,1,Screen 1,fixation,fixation,1066.2681763163419,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
65,1511276897176,21/11/2017 15:08:17,,1511276915109,-5,21/11/2017 10:08:35,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,27,2,Screen 2,Zone4,response_keyboard_single,4811.515000000014,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
66,1511276898526,21/11/2017 15:08:18,,1511276916463,-5,21/11/2017 10:08:36,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,28,1,Screen 1,fixation,fixation,1066.4829874641728,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
67,1511276902080,21/11/2017 15:08:22,,1511276920013,-5,21/11/2017 10:08:40,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,28,2,Screen 2,Zone4,response_keyboard_single,3533.7850000000326,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
68,1511276903449,21/11/2017 15:08:23,,1511276921378,-5,21/11/2017 10:08:41,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,29,1,Screen 1,fixation,fixation,1066.2830448155873,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
69,1511276907306,21/11/2017 15:08:27,,1511276925228,-5,21/11/2017 10:08:45,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,29,2,Screen 2,Zone4,response_keyboard_single,3834.9500000000116,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
70,1511276908663,21/11/2017 15:08:28,,1511276926592,-5,21/11/2017 10:08:46,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,30,1,Screen 1,fixation,fixation,1066.2949527756427,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
71,1511276913996,21/11/2017 15:08:33,,1511276931916,-5,21/11/2017 10:08:51,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,30,2,Screen 2,Zone4,response_keyboard_single,5308.140000000014,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
72,1511276915341,21/11/2017 15:08:35,,1511276933273,-5,21/11/2017 10:08:53,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,31,1,Screen 1,fixation,fixation,1066.429188538168,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
73,1511276921851,21/11/2017 15:08:41,,1511276939776,-5,21/11/2017 10:08:59,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,31,2,Screen 2,Zone2,gonogo_audio,6497.621250803699,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
74,1511276923195,21/11/2017 15:08:43,,1511276941121,-5,21/11/2017 10:09:01,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,32,1,Screen 1,fixation,fixation,1049.6131223003613,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
75,1511276927481,21/11/2017 15:08:47,,1511276945403,-5,21/11/2017 10:09:05,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,32,2,Screen 2,Zone4,response_keyboard_single,4267.094999999972,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
76,1511276928831,21/11/2017 15:08:48,,1511276946769,-5,21/11/2017 10:09:06,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,33,1,Screen 1,fixation,fixation,1066.477194671752,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
77,1511276934198,21/11/2017 15:08:54,,1511276952126,-5,21/11/2017 10:09:12,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,33,2,Screen 2,Zone2,gonogo_audio,5348.166522483283,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
78,1511276935563,21/11/2017 15:08:55,,1511276953483,-5,21/11/2017 10:09:13,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,34,1,Screen 1,fixation,fixation,1066.3231147238985,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
79,1511276940294,21/11/2017 15:09:00,,1511276958227,-5,21/11/2017 10:09:18,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,34,2,Screen 2,Zone4,response_keyboard_single,4727.785000000033,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
80,1511276941632,21/11/2017 15:09:01,,1511276959581,-5,21/11/2017 10:09:19,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,35,1,Screen 1,fixation,fixation,1066.2135765837156,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
81,1511276945589,21/11/2017 15:09:05,,1511276963531,-5,21/11/2017 10:09:23,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,35,2,Screen 2,Zone4,response_keyboard_single,3933.7949999999837,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
82,1511276946952,21/11/2017 15:09:06,,1511276964896,-5,21/11/2017 10:09:24,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,36,1,Screen 1,fixation,fixation,1066.201032928715,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
83,1511276952001,21/11/2017 15:09:12,,1511276969946,-5,21/11/2017 10:09:29,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,36,2,Screen 2,Zone4,response_keyboard_single,5035.309999999998,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
84,1511276953349,21/11/2017 15:09:13,,1511276971294,-5,21/11/2017 10:09:31,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,37,1,Screen 1,fixation,fixation,1049.651892143127,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
85,1511276957758,21/11/2017 15:09:17,,1511276975690,-5,21/11/2017 10:09:35,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,37,2,Screen 2,Zone4,response_keyboard_single,4376.639999999956,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
86,1511276959102,21/11/2017 15:09:19,,1511276977042,-5,21/11/2017 10:09:37,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,38,1,Screen 1,fixation,fixation,1066.461295054818,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
87,1511276964762,21/11/2017 15:09:24,,1511276982704,-5,21/11/2017 10:09:42,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,38,2,Screen 2,Zone2,gonogo_audio,5648.193010676361,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
88,1511276966121,21/11/2017 15:09:26,,1511276984056,-5,21/11/2017 10:09:44,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,39,1,Screen 1,fixation,fixation,1066.4857309736544,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
89,1511276970665,21/11/2017 15:09:30,,1511276988601,-5,21/11/2017 10:09:48,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,39,2,Screen 2,Zone4,response_keyboard_single,4530.609999999986,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
90,1511276972014,21/11/2017 15:09:32,,1511276989954,-5,21/11/2017 10:09:49,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,40,1,Screen 1,fixation,fixation,1066.2192480327212,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
91,1511276977898,21/11/2017 15:09:37,,1511276995835,-5,21/11/2017 10:09:55,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,40,2,Screen 2,Zone2,gonogo_audio,5864.833758236724,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
92,1511276979251,21/11/2017 15:09:39,,1511276997185,-5,21/11/2017 10:09:57,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,41,1,Screen 1,fixation,fixation,1066.2564310531016,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
93,1511276983027,21/11/2017 15:09:43,,1511277000969,-5,21/11/2017 10:10:00,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,41,2,Screen 2,Zone4,response_keyboard_single,3769.054999999993,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
94,1511276984391,21/11/2017 15:09:44,,1511277002333,-5,21/11/2017 10:10:02,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,42,1,Screen 1,fixation,fixation,1066.230777775403,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
95,1511276988513,21/11/2017 15:09:48,,1511277006457,-5,21/11/2017 10:10:06,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,42,2,Screen 2,Zone4,response_keyboard_single,4108.285000000033,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
96,1511276990195,21/11/2017 15:09:50,,1511277007815,-5,21/11/2017 10:10:07,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,43,1,Screen 1,fixation,fixation,1066.2948066805257,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
97,1511276995126,21/11/2017 15:09:55,,1511277013072,-5,21/11/2017 10:10:13,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,43,2,Screen 2,Zone4,response_keyboard_single,5242.565000000002,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
98,1511276996486,21/11/2017 15:09:56,,1511277014429,-5,21/11/2017 10:10:14,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,44,1,Screen 1,fixation,fixation,1066.4413757089642,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
99,1511277001601,21/11/2017 15:10:01,,1511277019552,-5,21/11/2017 10:10:19,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,44,2,Screen 2,Zone4,response_keyboard_single,5108.290000000037,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
100,1511277002961,21/11/2017 15:10:02,,1511277020910,-5,21/11/2017 10:10:20,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,45,1,Screen 1,fixation,fixation,1066.3550675992155,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
101,1511277007234,21/11/2017 15:10:07,,1511277025184,-5,21/11/2017 10:10:25,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,45,2,Screen 2,Zone4,response_keyboard_single,4257.84500000003,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
102,1511277008594,21/11/2017 15:10:08,,1511277026541,-5,21/11/2017 10:10:26,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,46,1,Screen 1,fixation,fixation,1066.3404001316521,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
103,1511277013660,21/11/2017 15:10:13,,1511277031607,-5,21/11/2017 10:10:31,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,46,2,Screen 2,Zone2,gonogo_audio,5048.261071384302,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
104,1511277015020,21/11/2017 15:10:15,,1511277032957,-5,21/11/2017 10:10:32,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,47,1,Screen 1,fixation,fixation,1066.2975456622662,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
105,1511277019794,21/11/2017 15:10:19,,1511277037751,-5,21/11/2017 10:10:37,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,47,2,Screen 2,Zone4,response_keyboard_single,4779.330000000016,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
106,1511277021135,21/11/2017 15:10:21,,1511277039087,-5,21/11/2017 10:10:39,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,48,1,Screen 1,fixation,fixation,1049.604962102836,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
107,1511277024748,21/11/2017 15:10:24,,1511277042703,-5,21/11/2017 10:10:42,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,48,2,Screen 2,Zone4,response_keyboard_single,3598.7799999999697,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
108,1511277026098,21/11/2017 15:10:26,,1511277044052,-5,21/11/2017 10:10:44,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,49,1,Screen 1,fixation,fixation,1066.4763899411191,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
109,1511277030557,21/11/2017 15:10:30,,1511277048511,-5,21/11/2017 10:10:48,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,49,2,Screen 2,Zone4,response_keyboard_single,4443.589999999967,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
110,1511277031917,21/11/2017 15:10:31,,1511277049867,-5,21/11/2017 10:10:49,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,50,1,Screen 1,fixation,fixation,1066.473833578406,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
111,1511277035673,21/11/2017 15:10:35,,1511277053623,-5,21/11/2017 10:10:53,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,50,2,Screen 2,Zone4,response_keyboard_single,3740.7999999999884,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
112,1511277037032,21/11/2017 15:10:37,,1511277054982,-5,21/11/2017 10:10:54,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,51,1,Screen 1,fixation,fixation,1066.1637557314243,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
113,1511277041233,21/11/2017 15:10:41,,1511277059174,-5,21/11/2017 10:10:59,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,51,2,Screen 2,Zone4,response_keyboard_single,4177.179999999993,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
114,1511277042586,21/11/2017 15:10:42,,1511277060530,-5,21/11/2017 10:11:00,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,52,1,Screen 1,fixation,fixation,1066.4566281607258,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
115,1511277047368,21/11/2017 15:10:47,,1511277065318,-5,21/11/2017 10:11:05,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,52,2,Screen 2,Zone4,response_keyboard_single,4772.245000000054,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
116,1511277048728,21/11/2017 15:10:48,,1511277066678,-5,21/11/2017 10:11:06,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,53,1,Screen 1,fixation,fixation,1066.3224041704088,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
117,1511277052225,21/11/2017 15:10:52,,1511277070182,-5,21/11/2017 10:11:10,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,53,2,Screen 2,Zone4,response_keyboard_single,3488.695000000007,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
118,1511277053601,21/11/2017 15:10:53,,1511277071543,-5,21/11/2017 10:11:11,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,54,1,Screen 1,fixation,fixation,1066.3483119070297,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
119,1511277057325,21/11/2017 15:10:57,,1511277075254,-5,21/11/2017 10:11:15,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,54,2,Screen 2,Zone4,response_keyboard_single,3695.3800000000047,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
120,1511277058654,21/11/2017 15:10:58,,1511277076608,-5,21/11/2017 10:11:16,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,55,1,Screen 1,fixation,fixation,1066.4599403545726,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
121,1511277063866,21/11/2017 15:11:03,,1511277081821,-5,21/11/2017 10:11:21,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,55,2,Screen 2,Zone4,response_keyboard_single,5198.179999999993,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
122,1511277065189,21/11/2017 15:11:05,,1511277083155,-5,21/11/2017 10:11:23,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,56,1,Screen 1,fixation,fixation,1049.6400134624564,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
123,1511277071685,21/11/2017 15:11:11,,1511277089650,-5,21/11/2017 10:11:29,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,56,2,Screen 2,Zone2,gonogo_audio,6481.207967013936,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
124,1511277073043,21/11/2017 15:11:13,,1511277091002,-5,21/11/2017 10:11:31,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,57,1,Screen 1,fixation,fixation,1066.3145068836748,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
